Starting hyperparameter tuning for d01000-4.txt

---------------- Number_of_checks_greedy_H: 150 ------------------------

------------------------------------------- Number_of_checks_greedy_V: 130 -------------------------------------------

Total score: 27269799, Elapsed time: 0.23 seconds
H_merge: 10000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 390

Total score: 30458584, Elapsed time: 0.25 seconds
H_merge: 20000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 390

Total score: 30462480, Elapsed time: 0.25 seconds
H_merge: 30000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 390

Total score: 30466376, Elapsed time: 0.26 seconds
H_merge: 40000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 390

Total score: 30470272, Elapsed time: 0.25 seconds
H_merge: 50000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 390

Total score: 30474168, Elapsed time: 0.25 seconds
H_merge: 500, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 390

Total score: 30478064, Elapsed time: 0.26 seconds
H_merge: 1000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 390

Total score: 30481960, Elapsed time: 0.25 seconds
H_merge: 5000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 390

Total score: 30485856, Elapsed time: 0.25 seconds
H_merge: 10000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 390

Total score: 30489752, Elapsed time: 0.25 seconds
H_merge: 20000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 390

Total score: 30493648, Elapsed time: 0.26 seconds
H_merge: 30000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 390

Total score: 30497544, Elapsed time: 0.25 seconds
H_merge: 40000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 390

Total score: 30501440, Elapsed time: 0.25 seconds
H_merge: 50000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 390

------------------------------------------- Number_of_checks_greedy_V: 520 -------------------------------------------

Total score: 30505336, Elapsed time: 0.25 seconds
H_merge: 500, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30509232, Elapsed time: 0.26 seconds
H_merge: 1000, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30513128, Elapsed time: 0.25 seconds
H_merge: 5000, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30517024, Elapsed time: 0.25 seconds
H_merge: 10000, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30520920, Elapsed time: 0.26 seconds
H_merge: 20000, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30524816, Elapsed time: 0.26 seconds
H_merge: 30000, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30528712, Elapsed time: 0.25 seconds
H_merge: 40000, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30532608, Elapsed time: 0.25 seconds
H_merge: 50000, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30536504, Elapsed time: 0.25 seconds
H_merge: 500, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30540400, Elapsed time: 0.25 seconds
H_merge: 1000, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30544296, Elapsed time: 0.26 seconds
H_merge: 5000, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30548192, Elapsed time: 0.26 seconds
H_merge: 10000, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30552088, Elapsed time: 0.25 seconds
H_merge: 20000, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30555984, Elapsed time: 0.25 seconds
H_merge: 30000, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30559880, Elapsed time: 0.25 seconds
H_merge: 40000, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30563776, Elapsed time: 0.25 seconds
H_merge: 50000, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30567672, Elapsed time: 0.25 seconds
H_merge: 500, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30571568, Elapsed time: 0.25 seconds
H_merge: 1000, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30575464, Elapsed time: 0.26 seconds
H_merge: 5000, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30579360, Elapsed time: 0.25 seconds
H_merge: 10000, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30583256, Elapsed time: 0.25 seconds
H_merge: 20000, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30587152, Elapsed time: 0.26 seconds
H_merge: 30000, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30591048, Elapsed time: 0.25 seconds
H_merge: 40000, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30594944, Elapsed time: 0.25 seconds
H_merge: 50000, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30598840, Elapsed time: 0.25 seconds
H_merge: 500, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30602736, Elapsed time: 0.25 seconds
H_merge: 1000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30606632, Elapsed time: 0.25 seconds
H_merge: 5000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30610528, Elapsed time: 0.25 seconds
H_merge: 10000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30614424, Elapsed time: 0.25 seconds
H_merge: 20000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30618320, Elapsed time: 0.26 seconds
H_merge: 30000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30622216, Elapsed time: 0.25 seconds
H_merge: 40000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30626112, Elapsed time: 0.25 seconds
H_merge: 50000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30630008, Elapsed time: 0.26 seconds
H_merge: 500, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30633904, Elapsed time: 0.25 seconds
H_merge: 1000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30637800, Elapsed time: 0.25 seconds
H_merge: 5000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30641696, Elapsed time: 0.25 seconds
H_merge: 10000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30645592, Elapsed time: 0.25 seconds
H_merge: 20000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30649488, Elapsed time: 0.26 seconds
H_merge: 30000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30653384, Elapsed time: 0.25 seconds
H_merge: 40000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30657280, Elapsed time: 0.26 seconds
H_merge: 50000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30661176, Elapsed time: 0.26 seconds
H_merge: 500, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30665072, Elapsed time: 0.25 seconds
H_merge: 1000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30668968, Elapsed time: 0.25 seconds
H_merge: 5000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30672864, Elapsed time: 0.25 seconds
H_merge: 10000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30676760, Elapsed time: 0.26 seconds
H_merge: 20000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30680656, Elapsed time: 0.25 seconds
H_merge: 30000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30684552, Elapsed time: 0.26 seconds
H_merge: 40000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30688448, Elapsed time: 0.25 seconds
H_merge: 50000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30692344, Elapsed time: 0.25 seconds
H_merge: 500, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30696240, Elapsed time: 0.25 seconds
H_merge: 1000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30700136, Elapsed time: 0.25 seconds
H_merge: 5000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30704032, Elapsed time: 0.25 seconds
H_merge: 10000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30707928, Elapsed time: 0.25 seconds
H_merge: 20000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30711824, Elapsed time: 0.25 seconds
H_merge: 30000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30715720, Elapsed time: 0.25 seconds
H_merge: 40000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30719616, Elapsed time: 0.25 seconds
H_merge: 50000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30723512, Elapsed time: 0.26 seconds
H_merge: 500, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30727408, Elapsed time: 0.26 seconds
H_merge: 1000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30731304, Elapsed time: 0.25 seconds
H_merge: 5000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30735200, Elapsed time: 0.25 seconds
H_merge: 10000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30739096, Elapsed time: 0.26 seconds
H_merge: 20000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30742992, Elapsed time: 0.25 seconds
H_merge: 30000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30746888, Elapsed time: 0.26 seconds
H_merge: 40000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 30750784, Elapsed time: 0.25 seconds
H_merge: 50000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

------------------------------------------- Number_of_checks_greedy_V: 650 -------------------------------------------

Total score: 30754680, Elapsed time: 0.26 seconds
H_merge: 500, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30758576, Elapsed time: 0.26 seconds
H_merge: 1000, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30762472, Elapsed time: 0.25 seconds
H_merge: 5000, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30766368, Elapsed time: 0.26 seconds
H_merge: 10000, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30770264, Elapsed time: 0.26 seconds
H_merge: 20000, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30774160, Elapsed time: 0.25 seconds
H_merge: 30000, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30778056, Elapsed time: 0.25 seconds
H_merge: 40000, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30781952, Elapsed time: 0.25 seconds
H_merge: 50000, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30785848, Elapsed time: 0.25 seconds
H_merge: 500, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30789744, Elapsed time: 0.25 seconds
H_merge: 1000, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30793640, Elapsed time: 0.26 seconds
H_merge: 5000, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30797536, Elapsed time: 0.25 seconds
H_merge: 10000, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30801432, Elapsed time: 0.26 seconds
H_merge: 20000, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30805328, Elapsed time: 0.25 seconds
H_merge: 30000, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30809224, Elapsed time: 0.25 seconds
H_merge: 40000, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30813120, Elapsed time: 0.25 seconds
H_merge: 50000, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30817016, Elapsed time: 0.26 seconds
H_merge: 500, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30820912, Elapsed time: 0.25 seconds
H_merge: 1000, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30824808, Elapsed time: 0.25 seconds
H_merge: 5000, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30828704, Elapsed time: 0.26 seconds
H_merge: 10000, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30832600, Elapsed time: 0.26 seconds
H_merge: 20000, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30836496, Elapsed time: 0.26 seconds
H_merge: 30000, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30840392, Elapsed time: 0.25 seconds
H_merge: 40000, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30844288, Elapsed time: 0.25 seconds
H_merge: 50000, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30848184, Elapsed time: 0.26 seconds
H_merge: 500, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30852080, Elapsed time: 0.25 seconds
H_merge: 1000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30855976, Elapsed time: 0.25 seconds
H_merge: 5000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30859872, Elapsed time: 0.25 seconds
H_merge: 10000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30863768, Elapsed time: 0.25 seconds
H_merge: 20000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30867664, Elapsed time: 0.25 seconds
H_merge: 30000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30871560, Elapsed time: 0.26 seconds
H_merge: 40000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30875456, Elapsed time: 0.26 seconds
H_merge: 50000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30879352, Elapsed time: 0.25 seconds
H_merge: 500, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30883248, Elapsed time: 0.25 seconds
H_merge: 1000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30887144, Elapsed time: 0.25 seconds
H_merge: 5000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30891040, Elapsed time: 0.26 seconds
H_merge: 10000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30894936, Elapsed time: 0.26 seconds
H_merge: 20000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30898832, Elapsed time: 0.25 seconds
H_merge: 30000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30902728, Elapsed time: 0.26 seconds
H_merge: 40000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30906624, Elapsed time: 0.25 seconds
H_merge: 50000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30910520, Elapsed time: 0.25 seconds
H_merge: 500, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30914416, Elapsed time: 0.26 seconds
H_merge: 1000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30918312, Elapsed time: 0.26 seconds
H_merge: 5000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30922208, Elapsed time: 0.26 seconds
H_merge: 10000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30926104, Elapsed time: 0.25 seconds
H_merge: 20000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30930000, Elapsed time: 0.25 seconds
H_merge: 30000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30933896, Elapsed time: 0.25 seconds
H_merge: 40000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30937792, Elapsed time: 0.25 seconds
H_merge: 50000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30941688, Elapsed time: 0.25 seconds
H_merge: 500, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30945584, Elapsed time: 0.25 seconds
H_merge: 1000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30949480, Elapsed time: 0.26 seconds
H_merge: 5000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30953376, Elapsed time: 0.25 seconds
H_merge: 10000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30957272, Elapsed time: 0.27 seconds
H_merge: 20000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30961168, Elapsed time: 0.26 seconds
H_merge: 30000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30965064, Elapsed time: 0.25 seconds
H_merge: 40000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30968960, Elapsed time: 0.26 seconds
H_merge: 50000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30972856, Elapsed time: 0.25 seconds
H_merge: 500, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30976752, Elapsed time: 0.25 seconds
H_merge: 1000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30980648, Elapsed time: 0.26 seconds
H_merge: 5000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30984544, Elapsed time: 0.25 seconds
H_merge: 10000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30988440, Elapsed time: 0.25 seconds
H_merge: 20000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30992336, Elapsed time: 0.25 seconds
H_merge: 30000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 30996232, Elapsed time: 0.25 seconds
H_merge: 40000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 31000128, Elapsed time: 0.25 seconds
H_merge: 50000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

---------------- Number_of_checks_greedy_H: 600 ------------------------

------------------------------------------- Number_of_checks_greedy_V: 130 -------------------------------------------

Total score: 31004028, Elapsed time: 0.22 seconds
H_merge: 500, V_merge: 500
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 31007928, Elapsed time: 0.23 seconds
H_merge: 1000, V_merge: 500
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 31011828, Elapsed time: 0.23 seconds
H_merge: 5000, V_merge: 500
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 31015728, Elapsed time: 0.23 seconds
H_merge: 10000, V_merge: 500
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 31019628, Elapsed time: 0.23 seconds
H_merge: 20000, V_merge: 500
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 31023528, Elapsed time: 0.23 seconds
H_merge: 30000, V_merge: 500
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 31027428, Elapsed time: 0.22 seconds
H_merge: 40000, V_merge: 500
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 31031328, Elapsed time: 0.23 seconds
H_merge: 50000, V_merge: 500
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 31035228, Elapsed time: 0.22 seconds
H_merge: 500, V_merge: 1000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 31039128, Elapsed time: 0.23 seconds
H_merge: 1000, V_merge: 1000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 31043028, Elapsed time: 0.23 seconds
H_merge: 5000, V_merge: 1000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 31046928, Elapsed time: 0.23 seconds
H_merge: 10000, V_merge: 1000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 31050828, Elapsed time: 0.23 seconds
H_merge: 20000, V_merge: 1000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 31054728, Elapsed time: 0.23 seconds
H_merge: 30000, V_merge: 1000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 31058628, Elapsed time: 0.23 seconds
H_merge: 40000, V_merge: 1000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 31062528, Elapsed time: 0.23 seconds
H_merge: 50000, V_merge: 1000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 31066428, Elapsed time: 0.23 seconds
H_merge: 500, V_merge: 5000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 31070328, Elapsed time: 0.23 seconds
H_merge: 1000, V_merge: 5000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 31074228, Elapsed time: 0.23 seconds
H_merge: 5000, V_merge: 5000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 31078128, Elapsed time: 0.22 seconds
H_merge: 10000, V_merge: 5000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 31082028, Elapsed time: 0.23 seconds
H_merge: 20000, V_merge: 5000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 31085928, Elapsed time: 0.23 seconds
H_merge: 30000, V_merge: 5000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 31089828, Elapsed time: 0.23 seconds
H_merge: 40000, V_merge: 5000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 31093728, Elapsed time: 0.23 seconds
H_merge: 50000, V_merge: 5000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 31097628, Elapsed time: 0.22 seconds
H_merge: 500, V_merge: 10000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 31101528, Elapsed time: 0.23 seconds
H_merge: 1000, V_merge: 10000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 31105428, Elapsed time: 0.23 seconds
H_merge: 5000, V_merge: 10000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 31109328, Elapsed time: 0.23 seconds
H_merge: 10000, V_merge: 10000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 31113228, Elapsed time: 0.23 seconds
H_merge: 20000, V_merge: 10000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 31117128, Elapsed time: 0.22 seconds
H_merge: 30000, V_merge: 10000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 31121028, Elapsed time: 0.23 seconds
H_merge: 40000, V_merge: 10000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 31124928, Elapsed time: 0.23 seconds
H_merge: 50000, V_merge: 10000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 31128828, Elapsed time: 0.22 seconds
H_merge: 500, V_merge: 20000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 31132728, Elapsed time: 0.22 seconds
H_merge: 1000, V_merge: 20000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 31136628, Elapsed time: 0.23 seconds
H_merge: 5000, V_merge: 20000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 31140528, Elapsed time: 0.23 seconds
H_merge: 10000, V_merge: 20000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

