Starting hyperparameter tuning for d05000-0.txt

---------------- Number_of_checks_greedy_H: 150 ------------------------

------------------------------------------- Number_of_checks_greedy_V: 130 -------------------------------------------

Total score: 33514210, Elapsed time: 1.43 seconds
H_merge: 5000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 390

Total score: 49653648, Elapsed time: 4.06 seconds
H_merge: 10000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 390

Total score: 49672876, Elapsed time: 4.07 seconds
H_merge: 20000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 390

Total score: 49692104, Elapsed time: 4.03 seconds
H_merge: 30000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 390

Total score: 49711332, Elapsed time: 4.03 seconds
H_merge: 40000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 390

Total score: 49730560, Elapsed time: 4.10 seconds
H_merge: 50000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 390

Total score: 49750348, Elapsed time: 2.96 seconds
H_merge: 500, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 390

Total score: 49769880, Elapsed time: 3.30 seconds
H_merge: 1000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 390

Total score: 49789108, Elapsed time: 4.06 seconds
H_merge: 5000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 390

Total score: 49808336, Elapsed time: 4.06 seconds
H_merge: 10000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 390

Total score: 49827564, Elapsed time: 4.03 seconds
H_merge: 20000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 390

Total score: 49846792, Elapsed time: 4.05 seconds
H_merge: 30000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 390

Total score: 49866020, Elapsed time: 4.03 seconds
H_merge: 40000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 390

Total score: 49885248, Elapsed time: 4.04 seconds
H_merge: 50000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 390

------------------------------------------- Number_of_checks_greedy_V: 520 -------------------------------------------

Total score: 49904965, Elapsed time: 3.26 seconds
H_merge: 500, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 49924426, Elapsed time: 3.59 seconds
H_merge: 1000, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 49943582, Elapsed time: 4.32 seconds
H_merge: 5000, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 49962738, Elapsed time: 4.37 seconds
H_merge: 10000, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 49981894, Elapsed time: 4.34 seconds
H_merge: 20000, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50001050, Elapsed time: 4.32 seconds
H_merge: 30000, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50020206, Elapsed time: 4.37 seconds
H_merge: 40000, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50039362, Elapsed time: 4.35 seconds
H_merge: 50000, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50059079, Elapsed time: 3.25 seconds
H_merge: 500, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50078540, Elapsed time: 3.58 seconds
H_merge: 1000, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50097696, Elapsed time: 4.31 seconds
H_merge: 5000, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50116852, Elapsed time: 4.31 seconds
H_merge: 10000, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50136008, Elapsed time: 4.37 seconds
H_merge: 20000, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50155164, Elapsed time: 4.32 seconds
H_merge: 30000, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50174320, Elapsed time: 4.36 seconds
H_merge: 40000, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50193476, Elapsed time: 4.41 seconds
H_merge: 50000, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50213264, Elapsed time: 3.44 seconds
H_merge: 500, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50232796, Elapsed time: 3.77 seconds
H_merge: 1000, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50252024, Elapsed time: 4.51 seconds
H_merge: 5000, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50271252, Elapsed time: 4.49 seconds
H_merge: 10000, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50290480, Elapsed time: 4.52 seconds
H_merge: 20000, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50309708, Elapsed time: 4.50 seconds
H_merge: 30000, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50328936, Elapsed time: 4.56 seconds
H_merge: 40000, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50348164, Elapsed time: 4.50 seconds
H_merge: 50000, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50367952, Elapsed time: 3.41 seconds
H_merge: 500, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50387484, Elapsed time: 3.77 seconds
H_merge: 1000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50406712, Elapsed time: 4.49 seconds
H_merge: 5000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50425940, Elapsed time: 4.54 seconds
H_merge: 10000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50445168, Elapsed time: 4.55 seconds
H_merge: 20000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50464396, Elapsed time: 4.52 seconds
H_merge: 30000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50483624, Elapsed time: 4.49 seconds
H_merge: 40000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50502852, Elapsed time: 4.50 seconds
H_merge: 50000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50522640, Elapsed time: 3.45 seconds
H_merge: 500, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50542172, Elapsed time: 3.78 seconds
H_merge: 1000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50561400, Elapsed time: 4.54 seconds
H_merge: 5000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50580628, Elapsed time: 4.51 seconds
H_merge: 10000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50599856, Elapsed time: 4.48 seconds
H_merge: 20000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50619084, Elapsed time: 4.50 seconds
H_merge: 30000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50638312, Elapsed time: 4.51 seconds
H_merge: 40000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50657540, Elapsed time: 4.51 seconds
H_merge: 50000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50677328, Elapsed time: 3.43 seconds
H_merge: 500, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50696860, Elapsed time: 3.78 seconds
H_merge: 1000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50716088, Elapsed time: 4.50 seconds
H_merge: 5000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50735316, Elapsed time: 4.49 seconds
H_merge: 10000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50754544, Elapsed time: 4.50 seconds
H_merge: 20000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50773772, Elapsed time: 4.52 seconds
H_merge: 30000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50793000, Elapsed time: 4.51 seconds
H_merge: 40000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50812228, Elapsed time: 4.52 seconds
H_merge: 50000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50832016, Elapsed time: 3.43 seconds
H_merge: 500, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50851548, Elapsed time: 3.77 seconds
H_merge: 1000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50870776, Elapsed time: 4.48 seconds
H_merge: 5000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50890004, Elapsed time: 4.51 seconds
H_merge: 10000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50909232, Elapsed time: 4.52 seconds
H_merge: 20000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50928460, Elapsed time: 4.51 seconds
H_merge: 30000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50947688, Elapsed time: 4.51 seconds
H_merge: 40000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50966916, Elapsed time: 4.52 seconds
H_merge: 50000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 50986704, Elapsed time: 3.43 seconds
H_merge: 500, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 51006236, Elapsed time: 3.76 seconds
H_merge: 1000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 51025464, Elapsed time: 4.48 seconds
H_merge: 5000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 51044692, Elapsed time: 4.48 seconds
H_merge: 10000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 51063920, Elapsed time: 4.51 seconds
H_merge: 20000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 51083148, Elapsed time: 4.53 seconds
H_merge: 30000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 51102376, Elapsed time: 4.50 seconds
H_merge: 40000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 51121604, Elapsed time: 4.53 seconds
H_merge: 50000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

------------------------------------------- Number_of_checks_greedy_V: 650 -------------------------------------------

Total score: 51141319, Elapsed time: 3.61 seconds
H_merge: 500, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51160778, Elapsed time: 3.95 seconds
H_merge: 1000, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51179932, Elapsed time: 4.69 seconds
H_merge: 5000, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51199086, Elapsed time: 4.70 seconds
H_merge: 10000, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51218240, Elapsed time: 4.74 seconds
H_merge: 20000, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51237394, Elapsed time: 4.69 seconds
H_merge: 30000, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51256548, Elapsed time: 4.74 seconds
H_merge: 40000, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51275702, Elapsed time: 4.73 seconds
H_merge: 50000, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51295417, Elapsed time: 3.59 seconds
H_merge: 500, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51314876, Elapsed time: 3.92 seconds
H_merge: 1000, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51334030, Elapsed time: 4.65 seconds
H_merge: 5000, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51353184, Elapsed time: 4.71 seconds
H_merge: 10000, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51372338, Elapsed time: 4.68 seconds
H_merge: 20000, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51391492, Elapsed time: 4.68 seconds
H_merge: 30000, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51410646, Elapsed time: 4.71 seconds
H_merge: 40000, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51429800, Elapsed time: 4.69 seconds
H_merge: 50000, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51449465, Elapsed time: 3.81 seconds
H_merge: 500, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51468874, Elapsed time: 4.16 seconds
H_merge: 1000, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51487979, Elapsed time: 4.89 seconds
H_merge: 5000, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51507084, Elapsed time: 4.90 seconds
H_merge: 10000, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51526189, Elapsed time: 4.88 seconds
H_merge: 20000, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51545294, Elapsed time: 4.95 seconds
H_merge: 30000, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51564399, Elapsed time: 4.89 seconds
H_merge: 40000, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51583504, Elapsed time: 4.89 seconds
H_merge: 50000, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51603169, Elapsed time: 3.82 seconds
H_merge: 500, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51622578, Elapsed time: 4.15 seconds
H_merge: 1000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51641683, Elapsed time: 4.90 seconds
H_merge: 5000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51660788, Elapsed time: 4.89 seconds
H_merge: 10000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51679893, Elapsed time: 4.87 seconds
H_merge: 20000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51698998, Elapsed time: 4.93 seconds
H_merge: 30000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51718103, Elapsed time: 4.88 seconds
H_merge: 40000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51737208, Elapsed time: 4.87 seconds
H_merge: 50000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51756873, Elapsed time: 3.84 seconds
H_merge: 500, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51776282, Elapsed time: 4.17 seconds
H_merge: 1000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51795387, Elapsed time: 4.88 seconds
H_merge: 5000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51814492, Elapsed time: 4.89 seconds
H_merge: 10000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51833597, Elapsed time: 4.93 seconds
H_merge: 20000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51852702, Elapsed time: 4.88 seconds
H_merge: 30000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51871807, Elapsed time: 4.90 seconds
H_merge: 40000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51890912, Elapsed time: 4.87 seconds
H_merge: 50000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51910577, Elapsed time: 3.82 seconds
H_merge: 500, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51929986, Elapsed time: 4.20 seconds
H_merge: 1000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51949091, Elapsed time: 4.89 seconds
H_merge: 5000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51968196, Elapsed time: 4.93 seconds
H_merge: 10000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 51987301, Elapsed time: 4.92 seconds
H_merge: 20000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 52006406, Elapsed time: 4.89 seconds
H_merge: 30000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 52025511, Elapsed time: 4.90 seconds
H_merge: 40000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 52044616, Elapsed time: 4.95 seconds
H_merge: 50000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 52064281, Elapsed time: 3.85 seconds
H_merge: 500, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 52083690, Elapsed time: 4.20 seconds
H_merge: 1000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 52102795, Elapsed time: 4.91 seconds
H_merge: 5000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 52121900, Elapsed time: 4.89 seconds
H_merge: 10000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 52141005, Elapsed time: 4.91 seconds
H_merge: 20000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 52160110, Elapsed time: 4.91 seconds
H_merge: 30000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 52179215, Elapsed time: 4.89 seconds
H_merge: 40000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 52198320, Elapsed time: 4.87 seconds
H_merge: 50000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 52217985, Elapsed time: 3.83 seconds
H_merge: 500, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 52237394, Elapsed time: 4.15 seconds
H_merge: 1000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 52256499, Elapsed time: 4.91 seconds
H_merge: 5000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 52275604, Elapsed time: 4.93 seconds
H_merge: 10000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 52294709, Elapsed time: 4.89 seconds
H_merge: 20000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 52313814, Elapsed time: 4.90 seconds
H_merge: 30000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 52332919, Elapsed time: 4.92 seconds
H_merge: 40000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 52352024, Elapsed time: 4.94 seconds
H_merge: 50000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

---------------- Number_of_checks_greedy_H: 600 ------------------------

------------------------------------------- Number_of_checks_greedy_V: 130 -------------------------------------------

Total score: 52371894, Elapsed time: 1.64 seconds
H_merge: 500, V_merge: 500
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 52391492, Elapsed time: 2.04 seconds
H_merge: 1000, V_merge: 500
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 52410760, Elapsed time: 2.94 seconds
H_merge: 5000, V_merge: 500
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 52430028, Elapsed time: 2.95 seconds
H_merge: 10000, V_merge: 500
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 52449296, Elapsed time: 2.95 seconds
H_merge: 20000, V_merge: 500
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 52468564, Elapsed time: 2.93 seconds
H_merge: 30000, V_merge: 500
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 52487832, Elapsed time: 2.95 seconds
H_merge: 40000, V_merge: 500
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 52507100, Elapsed time: 2.96 seconds
H_merge: 50000, V_merge: 500
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 52526970, Elapsed time: 1.63 seconds
H_merge: 500, V_merge: 1000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 52546568, Elapsed time: 2.07 seconds
H_merge: 1000, V_merge: 1000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 52565836, Elapsed time: 2.94 seconds
H_merge: 5000, V_merge: 1000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 52585104, Elapsed time: 2.94 seconds
H_merge: 10000, V_merge: 1000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 52604372, Elapsed time: 2.95 seconds
H_merge: 20000, V_merge: 1000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 52623640, Elapsed time: 2.98 seconds
H_merge: 30000, V_merge: 1000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 52642908, Elapsed time: 2.95 seconds
H_merge: 40000, V_merge: 1000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 52662176, Elapsed time: 2.97 seconds
H_merge: 50000, V_merge: 1000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 52682109, Elapsed time: 1.67 seconds
H_merge: 500, V_merge: 5000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 52701770, Elapsed time: 2.08 seconds
H_merge: 1000, V_merge: 5000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 52721102, Elapsed time: 2.99 seconds
H_merge: 5000, V_merge: 5000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 52740434, Elapsed time: 2.97 seconds
H_merge: 10000, V_merge: 5000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 52759766, Elapsed time: 2.98 seconds
H_merge: 20000, V_merge: 5000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 52779098, Elapsed time: 2.99 seconds
H_merge: 30000, V_merge: 5000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 52798430, Elapsed time: 2.97 seconds
H_merge: 40000, V_merge: 5000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 52817762, Elapsed time: 3.00 seconds
H_merge: 50000, V_merge: 5000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 52837695, Elapsed time: 1.68 seconds
H_merge: 500, V_merge: 10000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 52857356, Elapsed time: 2.10 seconds
H_merge: 1000, V_merge: 10000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 52876688, Elapsed time: 3.01 seconds
H_merge: 5000, V_merge: 10000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 52896020, Elapsed time: 2.99 seconds
H_merge: 10000, V_merge: 10000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 52915352, Elapsed time: 2.99 seconds
H_merge: 20000, V_merge: 10000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 52934684, Elapsed time: 2.98 seconds
H_merge: 30000, V_merge: 10000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 52954016, Elapsed time: 3.04 seconds
H_merge: 40000, V_merge: 10000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 52973348, Elapsed time: 2.98 seconds
H_merge: 50000, V_merge: 10000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 52993281, Elapsed time: 1.68 seconds
H_merge: 500, V_merge: 20000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 53012942, Elapsed time: 2.09 seconds
H_merge: 1000, V_merge: 20000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 53032274, Elapsed time: 2.97 seconds
H_merge: 5000, V_merge: 20000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

