Starting hyperparameter tuning for d00100-1.txt

---------------- Number_of_checks_greedy_H: 150 ------------------------

------------------------------------------- Number_of_checks_greedy_V: 130 -------------------------------------------

Total score: 533141, Elapsed time: 0.02 seconds
H_merge: 500, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 825378, Elapsed time: 0.00 seconds
H_merge: 1000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 825719, Elapsed time: 0.01 seconds
H_merge: 5000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 826060, Elapsed time: 0.01 seconds
H_merge: 10000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 826401, Elapsed time: 0.00 seconds
H_merge: 20000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 826742, Elapsed time: 0.01 seconds
H_merge: 30000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 827083, Elapsed time: 0.01 seconds
H_merge: 40000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 827424, Elapsed time: 0.01 seconds
H_merge: 50000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 827765, Elapsed time: 0.01 seconds
H_merge: 500, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 828106, Elapsed time: 0.00 seconds
H_merge: 1000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 828447, Elapsed time: 0.01 seconds
H_merge: 5000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 828788, Elapsed time: 0.00 seconds
H_merge: 10000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 829129, Elapsed time: 0.01 seconds
H_merge: 20000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 829470, Elapsed time: 0.01 seconds
H_merge: 30000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 829811, Elapsed time: 0.01 seconds
H_merge: 40000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 830152, Elapsed time: 0.01 seconds
H_merge: 50000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 830493, Elapsed time: 0.00 seconds
H_merge: 500, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 830834, Elapsed time: 0.01 seconds
H_merge: 1000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 831175, Elapsed time: 0.01 seconds
H_merge: 5000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 831516, Elapsed time: 0.00 seconds
H_merge: 10000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 831857, Elapsed time: 0.00 seconds
H_merge: 20000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 832198, Elapsed time: 0.00 seconds
H_merge: 30000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 832539, Elapsed time: 0.01 seconds
H_merge: 40000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 832880, Elapsed time: 0.01 seconds
H_merge: 50000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 833221, Elapsed time: 0.01 seconds
H_merge: 500, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 833562, Elapsed time: 0.00 seconds
H_merge: 1000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 833903, Elapsed time: 0.01 seconds
H_merge: 5000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 834244, Elapsed time: 0.01 seconds
H_merge: 10000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 834585, Elapsed time: 0.01 seconds
H_merge: 20000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 834926, Elapsed time: 0.00 seconds
H_merge: 30000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 835267, Elapsed time: 0.01 seconds
H_merge: 40000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 835608, Elapsed time: 0.00 seconds
H_merge: 50000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 835949, Elapsed time: 0.01 seconds
H_merge: 500, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 836290, Elapsed time: 0.00 seconds
H_merge: 1000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 836631, Elapsed time: 0.01 seconds
H_merge: 5000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 836972, Elapsed time: 0.00 seconds
H_merge: 10000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 837313, Elapsed time: 0.00 seconds
H_merge: 20000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 837654, Elapsed time: 0.01 seconds
H_merge: 30000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 837995, Elapsed time: 0.01 seconds
H_merge: 40000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

Total score: 838336, Elapsed time: 0.01 seconds
H_merge: 50000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 520

------------------------------------------- Number_of_checks_greedy_V: 650 -------------------------------------------

Total score: 838677, Elapsed time: 0.00 seconds
H_merge: 500, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 839018, Elapsed time: 0.01 seconds
H_merge: 1000, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 839359, Elapsed time: 0.01 seconds
H_merge: 5000, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 839700, Elapsed time: 0.01 seconds
H_merge: 10000, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 840041, Elapsed time: 0.00 seconds
H_merge: 20000, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 840382, Elapsed time: 0.00 seconds
H_merge: 30000, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 840723, Elapsed time: 0.01 seconds
H_merge: 40000, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 841064, Elapsed time: 0.01 seconds
H_merge: 50000, V_merge: 500
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 841405, Elapsed time: 0.00 seconds
H_merge: 500, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 841746, Elapsed time: 0.01 seconds
H_merge: 1000, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 842087, Elapsed time: 0.00 seconds
H_merge: 5000, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 842428, Elapsed time: 0.01 seconds
H_merge: 10000, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 842769, Elapsed time: 0.01 seconds
H_merge: 20000, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 843110, Elapsed time: 0.00 seconds
H_merge: 30000, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 843451, Elapsed time: 0.01 seconds
H_merge: 40000, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 843792, Elapsed time: 0.01 seconds
H_merge: 50000, V_merge: 1000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 844133, Elapsed time: 0.00 seconds
H_merge: 500, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 844474, Elapsed time: 0.00 seconds
H_merge: 1000, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 844815, Elapsed time: 0.01 seconds
H_merge: 5000, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 845156, Elapsed time: 0.00 seconds
H_merge: 10000, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 845497, Elapsed time: 0.00 seconds
H_merge: 20000, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 845838, Elapsed time: 0.00 seconds
H_merge: 30000, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 846179, Elapsed time: 0.00 seconds
H_merge: 40000, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 846520, Elapsed time: 0.00 seconds
H_merge: 50000, V_merge: 5000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 846861, Elapsed time: 0.01 seconds
H_merge: 500, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 847202, Elapsed time: 0.00 seconds
H_merge: 1000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 847543, Elapsed time: 0.00 seconds
H_merge: 5000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 847884, Elapsed time: 0.01 seconds
H_merge: 10000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 848225, Elapsed time: 0.01 seconds
H_merge: 20000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 848566, Elapsed time: 0.01 seconds
H_merge: 30000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 848907, Elapsed time: 0.02 seconds
H_merge: 40000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 849248, Elapsed time: 0.01 seconds
H_merge: 50000, V_merge: 10000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 849589, Elapsed time: 0.00 seconds
H_merge: 500, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 849930, Elapsed time: 0.00 seconds
H_merge: 1000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 850271, Elapsed time: 0.00 seconds
H_merge: 5000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 850612, Elapsed time: 0.00 seconds
H_merge: 10000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 850953, Elapsed time: 0.00 seconds
H_merge: 20000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 851294, Elapsed time: 0.01 seconds
H_merge: 30000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 851635, Elapsed time: 0.01 seconds
H_merge: 40000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 851976, Elapsed time: 0.00 seconds
H_merge: 50000, V_merge: 20000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 852317, Elapsed time: 0.01 seconds
H_merge: 500, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 852658, Elapsed time: 0.01 seconds
H_merge: 1000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 852999, Elapsed time: 0.01 seconds
H_merge: 5000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 853340, Elapsed time: 0.00 seconds
H_merge: 10000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 853681, Elapsed time: 0.00 seconds
H_merge: 20000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 854022, Elapsed time: 0.00 seconds
H_merge: 30000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 854363, Elapsed time: 0.01 seconds
H_merge: 40000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 854704, Elapsed time: 0.01 seconds
H_merge: 50000, V_merge: 30000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 855045, Elapsed time: 0.00 seconds
H_merge: 500, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 855386, Elapsed time: 0.00 seconds
H_merge: 1000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 855727, Elapsed time: 0.01 seconds
H_merge: 5000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 856068, Elapsed time: 0.01 seconds
H_merge: 10000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 856409, Elapsed time: 0.00 seconds
H_merge: 20000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 856750, Elapsed time: 0.01 seconds
H_merge: 30000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 857091, Elapsed time: 0.01 seconds
H_merge: 40000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 857432, Elapsed time: 0.00 seconds
H_merge: 50000, V_merge: 40000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 857773, Elapsed time: 0.01 seconds
H_merge: 500, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 858114, Elapsed time: 0.00 seconds
H_merge: 1000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 858455, Elapsed time: 0.00 seconds
H_merge: 5000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 858796, Elapsed time: 0.01 seconds
H_merge: 10000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 859137, Elapsed time: 0.00 seconds
H_merge: 20000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 859478, Elapsed time: 0.00 seconds
H_merge: 30000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 859819, Elapsed time: 0.00 seconds
H_merge: 40000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

Total score: 860160, Elapsed time: 0.01 seconds
H_merge: 50000, V_merge: 50000
Number_of_checks_greedy_H: 450, Number_of_checks_greedy_V: 650

---------------- Number_of_checks_greedy_H: 600 ------------------------

------------------------------------------- Number_of_checks_greedy_V: 130 -------------------------------------------

Total score: 860501, Elapsed time: 0.00 seconds
H_merge: 500, V_merge: 500
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 860842, Elapsed time: 0.01 seconds
H_merge: 1000, V_merge: 500
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 861183, Elapsed time: 0.00 seconds
H_merge: 5000, V_merge: 500
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 861524, Elapsed time: 0.00 seconds
H_merge: 10000, V_merge: 500
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 861865, Elapsed time: 0.01 seconds
H_merge: 20000, V_merge: 500
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 862206, Elapsed time: 0.00 seconds
H_merge: 30000, V_merge: 500
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 862547, Elapsed time: 0.00 seconds
H_merge: 40000, V_merge: 500
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 862888, Elapsed time: 0.01 seconds
H_merge: 50000, V_merge: 500
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 863229, Elapsed time: 0.01 seconds
H_merge: 500, V_merge: 1000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 863570, Elapsed time: 0.00 seconds
H_merge: 1000, V_merge: 1000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 863911, Elapsed time: 0.00 seconds
H_merge: 5000, V_merge: 1000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 864252, Elapsed time: 0.00 seconds
H_merge: 10000, V_merge: 1000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 864593, Elapsed time: 0.00 seconds
H_merge: 20000, V_merge: 1000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 864934, Elapsed time: 0.00 seconds
H_merge: 30000, V_merge: 1000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 865275, Elapsed time: 0.01 seconds
H_merge: 40000, V_merge: 1000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 865616, Elapsed time: 0.01 seconds
H_merge: 50000, V_merge: 1000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 865957, Elapsed time: 0.00 seconds
H_merge: 500, V_merge: 5000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 866298, Elapsed time: 0.01 seconds
H_merge: 1000, V_merge: 5000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 866639, Elapsed time: 0.00 seconds
H_merge: 5000, V_merge: 5000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 866980, Elapsed time: 0.01 seconds
H_merge: 10000, V_merge: 5000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 867321, Elapsed time: 0.01 seconds
H_merge: 20000, V_merge: 5000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 867662, Elapsed time: 0.01 seconds
H_merge: 30000, V_merge: 5000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 868003, Elapsed time: 0.00 seconds
H_merge: 40000, V_merge: 5000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 868344, Elapsed time: 0.01 seconds
H_merge: 50000, V_merge: 5000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 868685, Elapsed time: 0.01 seconds
H_merge: 500, V_merge: 10000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 869026, Elapsed time: 0.00 seconds
H_merge: 1000, V_merge: 10000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 869367, Elapsed time: 0.01 seconds
H_merge: 5000, V_merge: 10000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 869708, Elapsed time: 0.01 seconds
H_merge: 10000, V_merge: 10000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 870049, Elapsed time: 0.01 seconds
H_merge: 20000, V_merge: 10000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 870390, Elapsed time: 0.01 seconds
H_merge: 30000, V_merge: 10000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 870731, Elapsed time: 0.01 seconds
H_merge: 40000, V_merge: 10000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 871072, Elapsed time: 0.01 seconds
H_merge: 50000, V_merge: 10000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 871413, Elapsed time: 0.01 seconds
H_merge: 500, V_merge: 20000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 871754, Elapsed time: 0.01 seconds
H_merge: 1000, V_merge: 20000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 872095, Elapsed time: 0.00 seconds
H_merge: 5000, V_merge: 20000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 872436, Elapsed time: 0.01 seconds
H_merge: 10000, V_merge: 20000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 872777, Elapsed time: 0.01 seconds
H_merge: 20000, V_merge: 20000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 873118, Elapsed time: 0.00 seconds
H_merge: 30000, V_merge: 20000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 873459, Elapsed time: 0.01 seconds
H_merge: 40000, V_merge: 20000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 873800, Elapsed time: 0.01 seconds
H_merge: 50000, V_merge: 20000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 874141, Elapsed time: 0.00 seconds
H_merge: 500, V_merge: 30000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 874482, Elapsed time: 0.01 seconds
H_merge: 1000, V_merge: 30000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 874823, Elapsed time: 0.01 seconds
H_merge: 5000, V_merge: 30000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 875164, Elapsed time: 0.01 seconds
H_merge: 10000, V_merge: 30000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 875505, Elapsed time: 0.00 seconds
H_merge: 20000, V_merge: 30000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 875846, Elapsed time: 0.01 seconds
H_merge: 30000, V_merge: 30000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 876187, Elapsed time: 0.01 seconds
H_merge: 40000, V_merge: 30000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 876528, Elapsed time: 0.00 seconds
H_merge: 50000, V_merge: 30000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 876869, Elapsed time: 0.01 seconds
H_merge: 500, V_merge: 40000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 877210, Elapsed time: 0.00 seconds
H_merge: 1000, V_merge: 40000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 877551, Elapsed time: 0.01 seconds
H_merge: 5000, V_merge: 40000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 877892, Elapsed time: 0.00 seconds
H_merge: 10000, V_merge: 40000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 878233, Elapsed time: 0.00 seconds
H_merge: 20000, V_merge: 40000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 878574, Elapsed time: 0.00 seconds
H_merge: 30000, V_merge: 40000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 878915, Elapsed time: 0.01 seconds
H_merge: 40000, V_merge: 40000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 879256, Elapsed time: 0.01 seconds
H_merge: 50000, V_merge: 40000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 879597, Elapsed time: 0.01 seconds
H_merge: 500, V_merge: 50000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 879938, Elapsed time: 0.01 seconds
H_merge: 1000, V_merge: 50000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 880279, Elapsed time: 0.01 seconds
H_merge: 5000, V_merge: 50000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 880620, Elapsed time: 0.01 seconds
H_merge: 10000, V_merge: 50000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 880961, Elapsed time: 0.01 seconds
H_merge: 20000, V_merge: 50000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 881302, Elapsed time: 0.00 seconds
H_merge: 30000, V_merge: 50000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 881643, Elapsed time: 0.00 seconds
H_merge: 40000, V_merge: 50000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

Total score: 881984, Elapsed time: 0.00 seconds
H_merge: 50000, V_merge: 50000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 130

------------------------------------------- Number_of_checks_greedy_V: 260 -------------------------------------------

Total score: 882325, Elapsed time: 0.01 seconds
H_merge: 500, V_merge: 500
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 260

Total score: 882666, Elapsed time: 0.01 seconds
H_merge: 1000, V_merge: 500
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 260

Total score: 883007, Elapsed time: 0.00 seconds
H_merge: 5000, V_merge: 500
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 260

Total score: 883348, Elapsed time: 0.01 seconds
H_merge: 10000, V_merge: 500
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 260

Total score: 883689, Elapsed time: 0.01 seconds
H_merge: 20000, V_merge: 500
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 260

Total score: 884030, Elapsed time: 0.00 seconds
H_merge: 30000, V_merge: 500
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 260

Total score: 884371, Elapsed time: 0.01 seconds
H_merge: 40000, V_merge: 500
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 260

Total score: 884712, Elapsed time: 0.00 seconds
H_merge: 50000, V_merge: 500
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 260

Total score: 885053, Elapsed time: 0.00 seconds
H_merge: 500, V_merge: 1000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 260

Total score: 885394, Elapsed time: 0.01 seconds
H_merge: 1000, V_merge: 1000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 260

Total score: 885735, Elapsed time: 0.01 seconds
H_merge: 5000, V_merge: 1000
Number_of_checks_greedy_H: 600, Number_of_checks_greedy_V: 260

Total score: 886076, Elapsed time: 0.00 seconds
H_merge: 10000, V_merge: 1000
